CUSTOMER_TYPE,ACC_NAME,ACC_ID,CORE_FLAG,INTERACTIN_TYPE,MEEING_TYPE,SCORE,KOL_RATING,CALL_STATUS,ACTIVTY,REGION,THERAPY,MSL_DESIGNATION,MSL_NAME,MSL_ID,CALL_ID,CREATE_DATE,ADDRESS,CITY,COUNTRY
HCP,Genny Hilling,aa10jh9441T790045CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSwV0IYJ,03-04-2024,86473 Manufacturers Way,Houston,United States
HCP,Hermia McRannell,aa10jh9492L761568CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSwgfIYE,04-04-2024,6606 Corscot Crossing,Houston,United States
HCP,Grethel Roll,aa10jh9759T699638CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSvwSIYS,09-01-2024,12 Mallory Alley,Houston,United States
HCP,Fredelia Brahmer,aa10jh9871D754463CvDZSMN,Core OL,Mail,Ad Board,National,0.661210451,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx1FIYS,14-03-2024,97 Colorado Point,Houston,United States
HCP,Hakim Gwinnel,aa10jh9596A701176CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,International,0.509403207,Planned,Scientific Priority 3,US,Therapy 3,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx1EIYS,13-06-2024,540 Tony Alley,Huntington,United States
HCP,Ruthe Dudeney,aa10jh9454O720141CvDZSMN,Core OL,Online,Ad Board,International,0.607693718,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx1oIYE,27-02-2024,354 Menomonie Court,Huntington,United States
HCP,Octavia Haggarth,aa10jh9899N690546CvDZSMN,Core OL,Mail,Ad Board,Sub-national,0.657078269,Planned,Scientific Priority 1,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx33IYE,20-03-2024,3772 Browning Alley,Huntington,United States
HCP,Kippie Kingham,aa10jh9679M682775CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSx38IYE,19-01-2024,506 Colorado Trail,Huntington,United States
HCP,Karalee Sexon,aa10jh9441O762421CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,National,0.494651041,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx3XIYS,02-05-2024,82553 Melvin Junction,Huntington,United States
HCP,Kerrin Cleall,aa10jh9181X794784CvDZSMN,Core OL,Mail,Ad Board,Sub-national,0.740725618,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx2hIYE,17-06-2024,3255 Carpenter Trail,Huntsville,United States
HCP,Ulrica Kilby,aa10jh9640H752858CvDZSMN,Core OL,Mail,Ad Board,International,0.651539347,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx4IIYS,03-06-2024,02259 Nevada Street,Huntsville,United States
HCP,Tab Adolthine,aa10jh9299C728510CvDZSMN,Core OL,Mail,Congress,Potential,0.730762748,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx4SIYS,12-06-2024,7 Claremont Center,Huntsville,United States
HCP,Tina Witherington,aa10jh9638Z779584CvDZSMN,Non Core OL,Online,MSL Commercial,,,Planned,Scientific Priority 1,US,Therapy 2,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSx6FIYS,16-01-2024,4 Commercial Center,Huntsville,United States
HCP,Pam Beddows,aa10jh9787F731006CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.650303571,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSwymIYE,26-03-2024,82 Bowman Court,Huntsville,United States
HCP,Nessi Goodyear,aa10jh9022C705402CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSx6UIYS,05-07-2024,3676 Memorial Junction,Idaho Falls,United States
HCP,Ashlin Graben,aa10jh9097F714912CvDZSMN,Core OL,Call,Congress,International,0.740112638,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx6jIYE,24-02-2024,0831 Elmside Center,Idaho Falls,United States
HCP,Terrie Rodliff,aa10jh9212L694282CvDZSMN,Non Core OL,In person,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Elvin,1293Q881236LqRODI0,t77TS98995YSx15IYE,07-03-2024,0 Dapin Trail,Idaho Falls,United States
HCP,Lyndsay Levene,aa10jh9063R657976CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx7NIYS,24-06-2024,17 Dixon Crossing,Indianapolis,United States
HCP,Heddi Schulze,aa10jh9505Y718411CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSx7XIYS,15-03-2024,19550 Center Circle,Indianapolis,United States
HCP,Mira Siegertsz,aa10jh9994Y678491CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Harry,1293Q881236XqWuDIK,t77TS98995YSwH8IYJ,13-07-2024,41063 Kim Point,Indianapolis,United States
HCP,Ingar Derr,aa10jh9430W716298CvDZSMN,Non Core OL,In person,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwHXIYS,26-03-2024,9937 Hagan Drive,Indianapolis,United States
HCP,Shirlene Thunderchief,aa10jh9429P702879CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwQXIYS,26-04-2024,7 Carberry Street,Indianapolis,United States
HCP,Deonne Kluge,aa10jh9308Z752331CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSx81IYE,02-02-2024,19 Haas Circle,Indianapolis,United States
HCP,Brittany Simmen,aa10jh9320O690084CvDZSMN,Core OL,Online,Ad Board,Potential,0.675612999,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSx8EIYS,19-01-2024,4 Shopko Drive,Inglewood,United States
HCP,Anne-marie Chantrell,aa10jh9809T722886CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwxeIYE,29-06-2024,59 Loeprich Lane,Iowa City,United States
HCP,Evita Luxmoore,aa10jh9950Y673698CvDZSMN,Core OL,Mail,Ad Board,Potential,0.769022963,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwyrIYE,01-07-2024,84 Thackeray Alley,Iowa City,United States
HCP,Leandra Fernier,aa10jh9683P795586CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwr4IYE,16-04-2024,37342 Kings Alley,Irvine,United States
HCP,Ruthi Serjeantson,aa10jh9951J689943CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSx8EIYE,14-07-2024,1 Pearson Court,Irvine,United States
HCP,Bank Fernie,aa10jh9489Z672777CvDZSMN,Core OL,Call,MSL Commercial,International,0.560997251,Planned,Scientific Priority 4,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwSxIYE,05-04-2024,1244 Park Meadow Parkway,Irving,United States
HCP,Adlai Baraclough,aa10jh9642V785113CvDZSMN,Core OL,In person,Congress,International,0.414266144,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSx73IYE,18-06-2024,5 Alpine Street,Jackson,United States
HCP,Kirby Dixcey,aa10jh9935E738225CvDZSMN,Core OL,Online,Congress,National,0.461327439,Planned,Scientific Priority 1,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxYnIYJ,09-03-2024,8 Paget Pass,Jackson,United States
HCP,Yoshiko Scarman,aa10jh9481K787428CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.418640526,Planned,Scientific Priority 3,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxE2IYJ,29-03-2024,74 Kropf Parkway,Jackson,United States
HCP,Kayla Wilder,aa10jh9272V660287CvDZSMN,Core OL,Call,Congress,International,0.717115853,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwiSIYS,01-02-2024,4 Clemons Avenue,Jackson,United States
HCP,Curt Birkenhead,aa10jh9860B728171CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,National,0.474567666,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSx4nIYE,21-05-2024,314 Fordem Trail,Jackson,United States
HCP,Jude Froschauer,aa10jh9375K733249CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,International,0.436570585,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwwqIYE,28-01-2024,8095 Onsgard Avenue,Jackson,United States
HCP,Kaia Swepson,aa10jh9728V757113CvDZSMN,Core OL,Call,Congress,National,0.713401669,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxD1IYJ,23-02-2024,53431 Green Ridge Court,Jacksonville,United States
HCP,Ignacio Najafian,aa10jh9315B775140CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSx9nIYE,01-01-2024,19721 Bluejay Place,Jacksonville,United States
HCP,Jamil Ondrus,aa10jh9392J742035CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxF2IYJ,15-01-2024,1 Messerschmidt Lane,Jacksonville,United States
HCP,Emlyn Faircley,aa10jh9438N682312CvDZSMN,Core OL,Call,Congress,Sub-national,0.416681931,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxF2IYJ,30-01-2024,71812 Weeping Birch Terrace,Jacksonville,United States
HCP,Alyda Barti,aa10jh9715M713957CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,National,0.595583113,Planned,Scientific Priority 3,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSwvvIYE,04-02-2024,1701 Sunbrook Pass,Jacksonville,United States
HCP,Jemmie Eldered,aa10jh9218J735240CvDZSMN,Core OL,In person,Ad Board,Potential,0.608807961,Planned,Scientific Priority 1,US,Therapy 3,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxFSIYS,22-06-2024,4440 Northridge Crossing,Jacksonville,United States
HCP,Stearne Ferrandez,aa10jh9464L754204CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxFgIYJ,19-05-2024,9 4th Pass,Jamaica,United States
HCP,Gideon Beviss,aa10jh9722A650626CvDZSMN,Non Core OL,Call,Congress,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxFMIYS,29-02-2024,36 Esker Pass,Jamaica,United States
HCP,Nat Gostage,aa10jh9762O752262CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Denver,1293Q881236LqLDIA0,t77TS98995YSxG0IYJ,15-06-2024,70 Springs Junction,Jamaica,United States
HCP,Stephan Liverseege,aa10jh9509L718924CvDZSMN,Core OL,Mail,MSL Commercial,International,0.632470197,Planned,Scientific Priority 4,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxGKIYS,18-06-2024,3526 Montana Street,Jefferson City,United States
HCP,Margaux Bushel,aa10jh9193V650259CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxHDIYS,12-04-2024,1330 Derek Place,Johnson City,United States
HCP,Tessa Fould,aa10jh9273S796631CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxYiIYJ,16-04-2024,0554 Pleasure Hill,Johnstown,United States
HCP,Jarrett Taylorson,aa10jh9869H796030CvDZSMN,Core OL,Mail,MSL Commercial,Sub-national,0.540926239,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxGUIYS,17-06-2024,87341 Fairview Point,Joliet,United States
HCP,Glenn Blackboro,aa10jh9155O732685CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxGyIYJ,26-01-2024,36 Milwaukee Court,Juneau,United States
HCP,Lynde Eyers,aa10jh9702F721670CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,National,0.480315914,Planned,Scientific Priority 3,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxJOIYS,05-07-2024,1 La Follette Park,Juneau,United States
HCP,Levi Jenteau,aa10jh9907C716665CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSwO3IYJ,13-07-2024,1 Lakewood Junction,Kansas City,United States
HCP,Paquito Bothwell,aa10jh9672F744373CvDZSMN,Core OL,Mail,Congress,Potential,0.769837023,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSwO3IYJ,26-05-2024,05 5th Crossing,Kansas City,United States
HCP,Barris Hubbuck,aa10jh9160P728030CvDZSMN,Non Core OL,In person,Congress,,,Planned,Scientific Priority 1,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx5SIYS,06-04-2024,34 Cottonwood Point,Kansas City,United States
HCP,Sam Claibourn,aa10jh9481K736880CvDZSMN,Core OL,Online,Congress,Sub-national,0.478640158,Planned,Scientific Priority 2,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx5SIYS,19-04-2024,8 Bunting Parkway,Kansas City,United States
HCP,Dulcia Terrazzo,aa10jh9737J751494CvDZSMN,Core OL,Call,Ad Board,Potential,0.508815821,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx5SIYS,10-04-2024,5 Tennessee Lane,Kansas City,United States
HCP,Wolf Varcoe,aa10jh9397H707663CvDZSMN,Core OL,Call,Ad Board,Sub-national,0.622659859,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx5SIYS,23-06-2024,9354 Melrose Crossing,Kansas City,United States
HCP,Manon Files,aa10jh9553M731907CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,International,0.717012594,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxJeIYJ,26-01-2024,69 Springs Lane,Kansas City,United States
HCP,Wileen Arlett,aa10jh9517O670722CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxJnIYJ,29-04-2024,8 Farwell Circle,Kansas City,United States
HCP,Rici Losebie,aa10jh9848R662886CvDZSMN,Core OL,In person,Congress,International,0.780757679,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxJxIYJ,21-04-2024,201 Gina Way,Kansas City,United States
HCP,Austin Trewhela,aa10jh9817V770554CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxJxIYJ,06-07-2024,8 Jay Plaza,Kansas City,United States
HCP,Ethelin Trighton,aa10jh9783M692842CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxK2IYJ,01-04-2024,27 Grover Lane,Kansas City,United States
HCP,Dynah Dressel,aa10jh9402S758393CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxJYIYS,21-04-2024,28 Northfield Park,Kansas City,United States
HCP,Jewell Mixworthy,aa10jh9839C650359CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxFSIYS,14-03-2024,7998 Menomonie Pass,Kingsport,United States
HCP,Franny Spurrier,aa10jh9107G792533CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,International,0.564644381,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx7DIYS,10-05-2024,17241 Basil Pass,Knoxville,United States
HCP,Kiley Whinney,aa10jh9234S759249CvDZSMN,Core OL,Online,Congress,International,0.6564795,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSwnjIYE,11-04-2024,491 Nancy Trail,Lafayette,United States
HCP,Lorain Cottisford,aa10jh9878K767917CvDZSMN,Core OL,Call,MSL Commercial,International,0.731073328,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxLKIYS,24-01-2024,58699 Reinke Parkway,Lake Worth,United States
HCP,Jourdan Mapholm,aa10jh9562L788217CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.638392807,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxLEIYS,02-02-2024,62368 Linden Lane,Lake Worth,United States
HCP,Ara Ormond,aa10jh9886F773787CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxLyIYJ,07-01-2024,1476 Dottie Plaza,Lancaster,United States
HCP,Elijah Helbeck,aa10jh9696U689495CvDZSMN,Core OL,Call,Ad Board,National,0.599755675,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxMoIYJ,12-01-2024,466 Hanson Park,Lansing,United States
HCP,Piper Screach,aa10jh9722O798172CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxMKIYS,05-06-2024,66 West Pass,Lansing,United States
HCP,Levon Ayer,aa10jh9801Z704869CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Sub-national,0.789810341,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxMSIYS,31-01-2024,284 Vera Point,Lansing,United States
HCP,Theodore Longmaid,aa10jh9372H659072CvDZSMN,Non Core OL,In person,Congress,,,Planned,Scientific Priority 1,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxN8IYJ,12-03-2024,3072 Warbler Crossing,Lansing,United States
HCP,Kimble Jump,aa10jh9214K730215CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxMtIYJ,07-04-2024,177 Southridge Center,Lansing,United States
HCP,Byrle Beauman,aa10jh9928X670924CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxY7IYJ,27-02-2024,7489 Delaware Street,Lansing,United States
HCP,Junina Lawrenceson,aa10jh9243U771433CvDZSMN,Core OL,In person,Ad Board,International,0.444369961,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxNSIYS,23-06-2024,55 Bultman Circle,Laredo,United States
HCP,Patience Izzatt,aa10jh9926A711526CvDZSMN,Core OL,Online,Ad Board,National,0.662267063,Planned,Scientific Priority 1,US,Therapy 2,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxNXIYS,15-06-2024,098 Merchant Road,Largo,United States
HCP,Floria Sinclar,aa10jh9305I656908CvDZSMN,Core OL,In person,Congress,Potential,0.609754979,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxEUIYS,07-04-2024,5 Coleman Drive,Largo,United States
HCP,Peri Redding,aa10jh9608Q660994CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxNSIYJ,03-01-2024,5416 Jay Plaza,Las Vegas,United States
HCP,Bernetta Lanaway,aa10jh9887U672662CvDZSMN,Core OL,Online,Ad Board,National,0.6283954,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxNhIYJ,26-06-2024,8408 Village Green Lane,Las Vegas,United States
HCP,Willa Lanfranchi,aa10jh9029V694492CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxHNIYS,04-06-2024,6 Grim Park,Las Vegas,United States
HCP,Inger Allwood,aa10jh9628X799686CvDZSMN,Core OL,In person,MSL Commercial,Potential,0.42560484,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx8VIYS,18-01-2024,79 Ludington Crossing,Las Vegas,United States
HCP,Lyle Fleckno,aa10jh9952E688652CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxOEIYS,17-01-2024,58212 Amoth Parkway,Las Vegas,United States
HCP,Damiano Wolfenden,aa10jh9135S707805CvDZSMN,Core OL,Online,MSL Commercial,Potential,0.780292876,Interacted,Scientific Priority 4,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSx07IYE,09-06-2024,032 Bobwhite Terrace,Las Vegas,United States
HCP,Haskell Soldi,aa10jh9371Q674189CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.563344923,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxOEIYJ,09-06-2024,0 Rusk Terrace,Las Vegas,United States
HCP,Berkley Gilliatt,aa10jh9944V728431CvDZSMN,Core OL,Call,Ad Board,Sub-national,0.70751986,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxYSIYS,23-05-2024,723 Mcguire Drive,Las Vegas,United States
HCP,Adolphe Lorens,aa10jh9109R711718CvDZSMN,Core OL,In person,Ad Board,Potential,0.477428537,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxOSIYJ,20-03-2024,841 Sheridan Trail,Las Vegas,United States
HCP,Wilt Sember,aa10jh9281O704295CvDZSMN,Core OL,Online,Congress,National,0.443792016,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Kevin,1293Q881236VMrzDIG,t77TS98995YSxOkIYJ,23-02-2024,3904 Mesta Circle,Las Vegas,United States
HCP,Jareb De Cristoforo,aa10jh9983Z749378CvDZSMN,Non Core OL,Online,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxE4IYJ,22-04-2024,995 Buena Vista Alley,Las Vegas,United States
HCP,Sonny Paulusch,aa10jh9784K794200CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxI6IYJ,16-05-2024,170 South Trail,Las Vegas,United States
HCP,Chrysler Bruni,aa10jh9214J678698CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxEiIYJ,20-05-2024,95833 Sheridan Plaza,Las Vegas,United States
HCP,Karly Jillard,aa10jh9786D788936CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Alyssa,1293Q881236LqikDIC,t77TS98995YSxEsIYJ,06-07-2024,328 Sachs Avenue,Las Vegas,United States
HCP,Gilbertina Cannings,aa10jh9175W685904CvDZSMN,Core OL,Mail,MSL Commercial,National,0.688843633,Planned,Scientific Priority 3,US,Therapy 2,MSL,Amanda,1293Q88123708K2DII,t77TS98995YSxNIIYS,15-02-2024,08447 Springs Way,Laurel,United States
HCP,Nicky Bail,aa10jh9293L765268CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Amanda,1293Q88123708K2DII,t77TS98995YSxQ7IYJ,22-06-2024,4 Magdeline Junction,Lehigh Acres,United States
HCP,Rutledge Lowrey,aa10jh9954C696331CvDZSMN,Non Core OL,In person,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Amanda,1293Q88123708K2DII,t77TS98995YSxQMIYS,06-04-2024,2220 Annamark Street,Lexington,United States
HCP,Alex Chattington,aa10jh9567I666844CvDZSMN,Non Core OL,Call,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Amanda,1293Q88123708K2DII,t77TS98995YSxQSIYJ,09-06-2024,26 Merry Alley,Lexington,United States
